order_id,order_date,ship_date,ship_mode,customer_name,segment,state,country,region,product_id,category,sub_category,product_name,sales,quantity,profit,order_priority
CA-2013-109666,20-04-13,27-04-13,Standard Class,Kunst Miller,Consumer,New York,United States,East,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,460,4,13.7964,Medium
US-2013-161396,20-04-13,26-04-13,Standard Class,Gary Mitchum,Home Office,Ohio,United States,East,OFF-PA-10000418,Office Supplies,Paper,Xerox 189,419,5,146.79,Medium
US-2013-161396,20-04-13,26-04-13,Standard Class,Gary Mitchum,Home Office,Ohio,United States,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",205,2,-58.1332,Medium
US-2013-115819,20-04-13,25-04-13,Second Class,Jas O'Carroll,Consumer,California,United States,West,OFF-AR-10004456,Office Supplies,Art,Panasonic KP-4ABK Battery-Operated Pencil Sharpener,73,5,21.228,Medium
CA-2013-109666,20-04-13,27-04-13,Standard Class,Kunst Miller,Consumer,New York,United States,East,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,72,2,17.99,Medium
US-2013-115819,20-04-13,25-04-13,Second Class,Jas O'Carroll,Consumer,California,United States,West,TEC-PH-10004700,Technology,Phones,PowerGen Dual USB Car Charger,40,5,12.987,Medium
US-2013-115819,20-04-13,25-04-13,Second Class,Jas O'Carroll,Consumer,California,United States,West,OFF-PA-10002377,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",23,4,10.224,Medium
CA-2013-109666,20-04-13,27-04-13,Standard Class,Kunst Miller,Consumer,New York,United States,East,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,55,5,15.372,Medium
CA-2013-109666,20-04-13,27-04-13,Standard Class,Kunst Miller,Consumer,New York,United States,East,TEC-PH-10004774,Technology,Phones,Gear Head AU3700S Headset,26,2,0.7794,Medium
US-2013-115819,20-04-13,25-04-13,Second Class,Jas O'Carroll,Consumer,California,United States,West,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,9,3,3.2676,Medium
CA-2013-109666,20-04-13,27-04-13,Standard Class,Kunst Miller,Consumer,New York,United States,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",9,2,3.248,Medium
CA-2013-109666,20-04-13,27-04-13,Standard Class,Kunst Miller,Consumer,New York,United States,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,8,2,2.2504,Medium
US-2013-115819,20-04-13,25-04-13,Second Class,Jas O'Carroll,Consumer,California,United States,West,OFF-AR-10000823,Office Supplies,Art,Newell 307,5,3,1.5288,Medium
CA-2013-109666,20-04-13,27-04-13,Standard Class,Kunst Miller,Consumer,New York,United States,East,OFF-AR-10004582,Office Supplies,Art,BIC Brite Liner Grip Highlighters,3,2,1.476,Medium
US-2013-115819,20-04-13,25-04-13,Second Class,Jas O'Carroll,Consumer,California,United States,West,OFF-BI-10000050,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",6,1,1.971,Medium
US-2013-103646,22-04-13,27-04-13,Standard Class,Sibella Parks,Corporate,Illinois,United States,Central,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,102,4,-12.792,High
US-2013-103646,22-04-13,27-04-13,Standard Class,Sibella Parks,Corporate,Illinois,United States,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",45,8,-67.272,High
US-2013-103646,22-04-13,27-04-13,Standard Class,Sibella Parks,Corporate,Illinois,United States,Central,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,49,3,-126.8592,High
CA-2013-146423,22-04-13,22-04-13,Same Day,Brian Thompson,Consumer,Connecticut,United States,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,52,8,24.8832,Medium
CA-2013-146423,22-04-13,22-04-13,Same Day,Brian Thompson,Consumer,Connecticut,United States,East,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,15,3,4.4892,Medium
CA-2013-151498,22-04-13,25-04-13,First Class,Duane Noonan,Consumer,Washington,United States,West,OFF-BI-10004967,Office Supplies,Binders,Round Ring Binders,8,5,2.808,High
CA-2013-109869,23-04-13,30-04-13,Standard Class,Tanja Norvell,Home Office,Arizona,United States,West,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,"1,273",6,-814.4832,Low
CA-2013-109869,23-04-13,30-04-13,Standard Class,Tanja Norvell,Home Office,Arizona,United States,West,OFF-SU-10003505,Office Supplies,Supplies,Premier Electric Letter Opener,185,2,-34.758,Low
CA-2013-109869,23-04-13,30-04-13,Standard Class,Tanja Norvell,Home Office,Arizona,United States,West,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",78,2,5.8704,Low
CA-2013-113061,23-04-13,27-04-13,Standard Class,Ed Ludwig,Home Office,Missouri,United States,Central,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,87,2,8.662,Medium
CA-2013-147578,23-04-13,27-04-13,Second Class,Paul Gonzalez,Consumer,California,United States,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,32,3,10.4148,Medium
CA-2013-109869,23-04-13,30-04-13,Standard Class,Tanja Norvell,Home Office,Arizona,United States,West,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,28,5,-20.889,Low
CA-2013-109057,23-04-13,28-04-13,Standard Class,Tonja Turnell,Home Office,Illinois,United States,Central,OFF-ST-10002406,Office Supplies,Storage,Pizazz Global Quick File,24,2,2.3952,Medium
CA-2013-109869,23-04-13,30-04-13,Standard Class,Tanja Norvell,Home Office,Arizona,United States,West,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,24,5,7.068,Low
CA-2013-101329,23-04-13,30-04-13,Standard Class,Michael Moore,Consumer,New York,United States,East,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,32,9,8.3538,Medium
CA-2013-101329,23-04-13,30-04-13,Standard Class,Michael Moore,Consumer,New York,United States,East,OFF-AR-10003190,Office Supplies,Art,Newell 32,3,1,0.8064,Medium
CA-2013-162138,24-04-13,28-04-13,Standard Class,Grace Kelly,Corporate,California,United States,West,OFF-BI-10004593,Office Supplies,Binders,Ibico Laser Imprintable Binding System Covers,252,6,81.744,High
CA-2013-124149,24-04-13,27-04-13,First Class,Max Jones,Consumer,Ohio,United States,East,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78,2,29.364,Medium
CA-2013-124149,24-04-13,27-04-13,First Class,Max Jones,Consumer,Ohio,United States,East,OFF-PA-10002421,Office Supplies,Paper,Embossed Ink Jet Note Cards,108,6,37.9176,Medium
CA-2013-126270,24-04-13,28-04-13,Standard Class,Art Ferguson,Consumer,California,United States,West,OFF-EN-10004386,Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",72,3,35.985,Medium
CA-2013-124149,24-04-13,27-04-13,First Class,Max Jones,Consumer,Ohio,United States,East,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,56,5,6.291,Medium
CA-2013-162138,24-04-13,28-04-13,Standard Class,Grace Kelly,Corporate,California,United States,West,TEC-AC-10001908,Technology,Accessories,Logitech Wireless Headset h800,100,1,34.9965,High
CA-2013-130001,24-04-13,29-04-13,Standard Class,Heather Kirkland,Corporate,North Carolina,United States,South,OFF-PA-10002666,Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,36,5,11.325,Medium
CA-2013-126270,24-04-13,28-04-13,Standard Class,Art Ferguson,Consumer,California,United States,West,OFF-BI-10002764,Office Supplies,Binders,Recycled Pressboard Report Cover with Reinforced Top Hinge,18,7,6.5569,Medium
CA-2013-149279,25-04-13,29-04-13,Standard Class,Craig Leslie,Home Office,Colorado,United States,West,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair,"1,326",6,149.148,Medium
CA-2013-168081,25-04-13,28-04-13,Second Class,Cathy Armstrong,Home Office,Texas,United States,Central,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,259,3,64.674,High
CA-2013-138933,25-04-13,28-04-13,First Class,Jack Lebron,Consumer,California,United States,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,4,1,1.3944,Medium
CA-2013-149279,25-04-13,29-04-13,Standard Class,Craig Leslie,Home Office,Colorado,United States,West,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,16,3,5.4432,Medium
CA-2013-149279,25-04-13,29-04-13,Standard Class,Craig Leslie,Home Office,Colorado,United States,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,3,2,-2.1756,Medium
US-2013-150147,26-04-13,30-04-13,Second Class,John Lucas,Consumer,Pennsylvania,United States,East,TEC-PH-10004614,Technology,Phones,AT&T 841000 Phone,83,2,-20.7,High
US-2013-150147,26-04-13,30-04-13,Second Class,John Lucas,Consumer,Pennsylvania,United States,East,OFF-BI-10001153,Office Supplies,Binders,Ibico Recycled Grain-Textured Covers,21,2,-13.816,High
US-2013-150147,26-04-13,30-04-13,Second Class,John Lucas,Consumer,Pennsylvania,United States,East,OFF-BI-10001982,Office Supplies,Binders,Wilson Jones Custom Binder Spines & Labels,5,3,-3.4272,High
CA-2013-139556,27-04-13,02-05-13,Standard Class,Dennis Bolton,Home Office,New York,United States,East,FUR-CH-10004983,Furniture,Chairs,Office Star - Mid Back Dual function Ergonomic High Back Chair with 2-Way Adjustable Arms,435,3,62.7822,Medium
CA-2013-161816,29-04-13,02-05-13,First Class,Nona Balk,Corporate,Texas,United States,Central,TEC-PH-10003012,Technology,Phones,Nortel Meridian M3904 Professional Digital phone,370,3,41.5773,Medium
CA-2013-137204,29-04-13,06-05-13,Standard Class,Bill Overfelt,Corporate,California,United States,West,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",42,2,2.598,Medium
CA-2013-167605,29-04-13,01-05-13,Second Class,Rob Beeghly,Consumer,Illinois,United States,Central,FUR-FU-10001602,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52"" x 58"", Clear",30,2,-31.8612,Medium
CA-2013-152814,29-04-13,03-05-13,Standard Class,Erica Hernandez,Home Office,Colorado,United States,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,29,3,9.9468,Medium
CA-2013-161816,29-04-13,02-05-13,First Class,Nona Balk,Corporate,Texas,United States,Central,OFF-LA-10004345,Office Supplies,Labels,Avery 493,16,4,5.6956,Medium
CA-2013-144792,01-05-13,05-05-13,Standard Class,Ken Dana,Corporate,Arizona,United States,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,112,7,22.3776,Medium
US-2013-120460,01-05-13,06-05-13,Standard Class,Ben Ferrer,Home Office,Texas,United States,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,23,3,-10.1736,Medium
CA-2013-154788,01-05-13,05-05-13,Standard Class,John Lee,Consumer,New York,United States,East,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders,8,2,2.7956,Medium
CA-2013-164784,02-05-13,05-05-13,First Class,Herbert Flentye,Consumer,Tennessee,United States,South,FUR-TA-10004534,Furniture,Tables,Bevis 44 x 96 Conference Tables,371,3,-142.071,Medium
CA-2013-101525,02-05-13,05-05-13,Second Class,Chris McAfee,Consumer,Arkansas,United States,South,OFF-PA-10001497,Office Supplies,Paper,Xerox 1914,110,2,53.8608,Critical
CA-2013-101525,02-05-13,05-05-13,Second Class,Chris McAfee,Consumer,Arkansas,United States,South,OFF-AR-10000716,Office Supplies,Art,DIXON Ticonderoga Erasable Checking Pencils,11,2,4.3524,Critical
CA-2013-101525,02-05-13,05-05-13,Second Class,Chris McAfee,Consumer,Arkansas,United States,South,OFF-PA-10003936,Office Supplies,Paper,Xerox 1994,19,3,9.3312,Critical
CA-2013-164784,02-05-13,05-05-13,First Class,Herbert Flentye,Consumer,Tennessee,United States,South,OFF-LA-10001569,Office Supplies,Labels,Avery 499,4,1,1.2948,Medium
CA-2013-164784,02-05-13,05-05-13,First Class,Herbert Flentye,Consumer,Tennessee,United States,South,OFF-BI-10002954,Office Supplies,Binders,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,3,2,-2.0108,Medium
CA-2013-109400,03-05-13,07-05-13,Standard Class,Nick Radford,Consumer,Texas,United States,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",367,4,-110.0232,High
CA-2013-158155,03-05-13,07-05-13,Standard Class,Edward Hooks,Corporate,New York,United States,East,FUR-FU-10002253,Furniture,Furnishings,"Howard Miller 13"" Diameter Pewter Finish Round Wall Clock",215,5,83.733,Medium
CA-2013-154060,03-05-13,09-05-13,Standard Class,Dan Lawera,Consumer,North Carolina,United States,South,FUR-CH-10002304,Furniture,Chairs,"Global Stack Chair without Arms, Black",187,9,11.691,Medium
CA-2013-146836,03-05-13,03-05-13,Same Day,Cindy Chapman,Consumer,New York,United States,East,OFF-ST-10001580,Office Supplies,Storage,Super Decoflex Portable Personal File,45,3,12.5832,High
CA-2013-158155,03-05-13,07-05-13,Standard Class,Edward Hooks,Corporate,New York,United States,East,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90,3,33.93,Medium
CA-2013-146836,03-05-13,03-05-13,Same Day,Cindy Chapman,Consumer,New York,United States,East,OFF-BI-10000315,Office Supplies,Binders,Poly Designer Cover & Back,46,3,15.9516,High
CA-2013-148698,03-05-13,08-05-13,Standard Class,Bryan Davis,Consumer,Texas,United States,Central,OFF-AR-10004022,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86,3,5.397,High
CA-2013-158155,03-05-13,07-05-13,Standard Class,Edward Hooks,Corporate,New York,United States,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,13,2,4.0192,Medium
CA-2013-104311,03-05-13,07-05-13,Standard Class,Adam Shillingsburg,Consumer,Texas,United States,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,19,3,-3.7872,Medium
CA-2013-158155,03-05-13,07-05-13,Standard Class,Edward Hooks,Corporate,New York,United States,East,OFF-PA-10000533,Office Supplies,Paper,Southworth Parchment Paper & Envelopes,13,2,6.0168,Medium
CA-2013-104311,03-05-13,07-05-13,Standard Class,Adam Shillingsburg,Consumer,Texas,United States,Central,OFF-ST-10002957,Office Supplies,Storage,Sterilite Show Offs Storage Containers,13,3,-3.168,Medium
CA-2013-104311,03-05-13,07-05-13,Standard Class,Adam Shillingsburg,Consumer,Texas,United States,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502,5,2,1.764,Medium
CA-2013-129280,04-05-13,06-05-13,First Class,Susan MacKendrick,Consumer,Ohio,United States,East,TEC-AC-10002637,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),432,3,-75.5958,High
CA-2013-129280,04-05-13,06-05-13,First Class,Susan MacKendrick,Consumer,Ohio,United States,East,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,196,5,-44.019,High
CA-2013-129280,04-05-13,06-05-13,First Class,Susan MacKendrick,Consumer,Ohio,United States,East,TEC-MA-10003589,Technology,Machines,Cisco 8961 IP Phone Charcoal,225,3,-164.9538,High
CA-2013-129280,04-05-13,06-05-13,First Class,Susan MacKendrick,Consumer,Ohio,United States,East,TEC-AC-10003832,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,133,5,34.7865,High
CA-2013-129280,04-05-13,06-05-13,First Class,Susan MacKendrick,Consumer,Ohio,United States,East,FUR-FU-10001876,Furniture,Furnishings,"Computer Room Manger, 14""",52,2,10.3936,High
CA-2013-129280,04-05-13,06-05-13,First Class,Susan MacKendrick,Consumer,Ohio,United States,East,OFF-LA-10000081,Office Supplies,Labels,Avery 496,6,2,2.1,High
CA-2013-163398,04-05-13,09-05-13,Standard Class,Christy Brittain,Consumer,Illinois,United States,Central,OFF-AR-10003217,Office Supplies,Art,Newell 316,27,7,2.7384,Medium
CA-2013-163398,04-05-13,09-05-13,Standard Class,Christy Brittain,Consumer,Illinois,United States,Central,OFF-AP-10002403,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,26,3,-71.2962,Medium
CA-2013-163398,04-05-13,09-05-13,Standard Class,Christy Brittain,Consumer,Illinois,United States,Central,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,2,1,-3.6003,Medium
US-2013-102239,06-05-13,07-05-13,First Class,Lindsay Williams,Corporate,Nevada,United States,West,FUR-TA-10003392,Furniture,Tables,Global Adaptabilities Conference Tables,"1,686",6,320.3172,Critical
CA-2013-160500,06-05-13,09-05-13,First Class,Darrin Martin,Consumer,California,United States,West,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,299,3,7.4694,High
CA-2013-105662,06-05-13,10-05-13,Standard Class,Rick Bensley,Home Office,Florida,United States,South,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177,3,19.9665,Medium
CA-2013-137729,06-05-13,10-05-13,Standard Class,Barry Franz,Home Office,California,United States,West,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,246,3,21.5397,Medium
CA-2013-145247,06-05-13,08-05-13,First Class,Natalie DeCherney,Consumer,Kentucky,United States,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,79,3,36.4044,High
CA-2013-126165,06-05-13,08-05-13,Second Class,Amy Hunt,Consumer,California,United States,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71,2,-1.7772,High
CA-2013-105662,06-05-13,10-05-13,Standard Class,Rick Bensley,Home Office,Florida,United States,South,OFF-PA-10001001,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",93,4,31.4712,Medium
CA-2013-112676,06-05-13,09-05-13,First Class,Patrick Jones,Corporate,Tennessee,United States,South,OFF-PA-10003971,Office Supplies,Paper,Xerox 1965,14,3,5.2026,Medium
US-2013-147991,06-05-13,10-05-13,Standard Class,Zuschuss Donatelli,Consumer,Tennessee,United States,South,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",17,5,3.344,High
US-2013-102239,06-05-13,07-05-13,First Class,Lindsay Williams,Corporate,Nevada,United States,West,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,6,2,2.0048,Critical
CA-2013-160500,06-05-13,09-05-13,First Class,Darrin Martin,Consumer,California,United States,West,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,7,5,2.352,High
CA-2013-137729,06-05-13,10-05-13,Standard Class,Barry Franz,Home Office,California,United States,West,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",6,1,1.0166,Medium
CA-2013-137393,07-05-13,11-05-13,Standard Class,Gene McClure,Consumer,California,United States,West,FUR-FU-10001617,Furniture,Furnishings,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",42,4,14.144,High
